incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race
269868925,2023-06-14T00:00:00.000,17:56:00,MANHATTAN,OUTSIDE,26,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
269868924,2023-06-14T00:00:00.000,08:21:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK
269801434,2023-06-13T00:00:00.000,20:10:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
269731132,2023-06-12T00:00:00.000,13:40:00,BROOKLYN,OUTSIDE,73,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
269683819,2023-06-11T00:00:00.000,21:14:00,BRONX,OUTSIDE,42,0,STREET,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
269683819,2023-06-11T00:00:00.000,21:14:00,BRONX,OUTSIDE,42,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
269683819,2023-06-11T00:00:00.000,21:14:00,BRONX,OUTSIDE,42,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
269683819,2023-06-11T00:00:00.000,21:14:00,BRONX,OUTSIDE,42,0,STREET,TRUE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
269679452,2023-06-10T00:00:00.000,04:12:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,TRUE,25-44,M,BLACK,25-44,M,BLACK
269679658,2023-06-10T00:00:00.000,04:44:00,BRONX,OUTSIDE,46,0,STREET,TRUE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
269666886,2023-06-10T00:00:00.000,22:44:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
269652508,2023-06-09T00:00:00.000,16:12:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
269623696,2023-06-09T00:00:00.000,02:00:00,BRONX,OUTSIDE,46,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
269652511,2023-06-09T00:00:00.000,19:45:00,BRONX,OUTSIDE,40,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
269652510,2023-06-09T00:00:00.000,20:08:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK HISPANIC
269632218,2023-06-09T00:00:00.000,21:12:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,(null),(null),(null),65+,M,BLACK
269541207,2023-06-08T00:00:00.000,03:05:00,BRONX,OUTSIDE,41,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
269541208,2023-06-08T00:00:00.000,02:00:00,BROOKLYN,OUTSIDE,70,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
269499872,2023-06-07T00:00:00.000,18:32:00,BROOKLYN,INSIDE,90,0,HOUSING,FALSE,(null),(null),(null),45-64,M,BLACK
269499873,2023-06-07T00:00:00.000,19:00:00,BRONX,OUTSIDE,42,0,STREET,FALSE,18-24,F,BLACK,25-44,M,BLACK HISPANIC
269500428,2023-06-07T00:00:00.000,21:42:00,MANHATTAN,OUTSIDE,23,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
269307857,2023-06-04T00:00:00.000,00:20:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
269311790,2023-06-04T00:00:00.000,22:54:00,BRONX,OUTSIDE,44,0,COMMERCIAL,FALSE,25-44,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC
269311789,2023-06-04T00:00:00.000,21:01:00,QUEENS,OUTSIDE,109,0,STREET,FALSE,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
269312485,2023-06-04T00:00:00.000,21:02:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
269311791,2023-06-04T00:00:00.000,22:47:00,MANHATTAN,OUTSIDE,5,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
269311792,2023-06-04T00:00:00.000,19:41:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,25-44,M,WHITE,25-44,M,WHITE
269301980,2023-06-03T00:00:00.000,20:45:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,(null),(null),(null),18-24,F,BLACK
269301982,2023-06-03T00:00:00.000,18:38:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK
269301981,2023-06-03T00:00:00.000,15:30:00,QUEENS,OUTSIDE,114,0,COMMERCIAL,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
269303368,2023-06-03T00:00:00.000,13:48:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,FALSE,18-24,M,BLACK,18-24,M,BLACK
269223419,2023-06-02T00:00:00.000,00:55:00,MANHATTAN,OUTSIDE,5,0,STREET,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
269229820,2023-06-02T00:00:00.000,04:19:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
269245867,2023-06-02T00:00:00.000,21:37:00,BRONX,OUTSIDE,49,0,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
269307858,2023-06-02T00:00:00.000,18:20:00,BRONX,OUTSIDE,47,0,STREET,TRUE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
269233784,2023-06-02T00:00:00.000,15:55:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,25-44,M,BLACK,45-64,F,BLACK
269184590,2023-06-01T00:00:00.000,20:04:00,BRONX,OUTSIDE,41,0,STREET,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
269184587,2023-06-01T00:00:00.000,16:07:00,BRONX,OUTSIDE,44,2,HOUSING,FALSE,(null),(null),(null),25-44,F,BLACK HISPANIC
269184589,2023-06-01T00:00:00.000,20:53:00,BROOKLYN,OUTSIDE,83,2,HOUSING,FALSE,<18,M,BLACK,18-24,M,BLACK
269184588,2023-06-01T00:00:00.000,20:18:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK
269184588,2023-06-01T00:00:00.000,20:18:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
269121984,2023-05-31T00:00:00.000,09:29:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,FALSE,<18,M,BLACK,<18,M,BLACK
269121984,2023-05-31T00:00:00.000,09:29:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,FALSE,<18,M,BLACK,<18,F,BLACK
269121985,2023-05-31T00:00:00.000,19:37:00,MANHATTAN,OUTSIDE,25,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
269129665,2023-05-31T00:00:00.000,21:54:00,BRONX,OUTSIDE,44,0,STREET,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
269007335,2023-05-29T00:00:00.000,22:40:00,BRONX,INSIDE,42,0,DWELLING,TRUE,18-24,M,WHITE HISPANIC,25-44,M,BLACK
269003577,2023-05-29T00:00:00.000,10:03:00,BROOKLYN,OUTSIDE,73,2,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
268973600,2023-05-28T00:00:00.000,20:45:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
268958473,2023-05-28T00:00:00.000,00:40:00,BROOKLYN,OUTSIDE,84,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
268970253,2023-05-28T00:00:00.000,16:36:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK
268973601,2023-05-28T00:00:00.000,23:30:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,25-44,M,BLACK,18-24,M,BLACK HISPANIC
268958473,2023-05-28T00:00:00.000,00:40:00,BROOKLYN,OUTSIDE,84,0,STREET,FALSE,(null),(null),(null),45-64,F,BLACK
268970252,2023-05-28T00:00:00.000,14:30:00,STATEN ISLAND,OUTSIDE,122,0,STREET,FALSE,<18,M,BLACK HISPANIC,18-24,F,BLACK
268973601,2023-05-28T00:00:00.000,23:30:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,<18,M,BLACK,18-24,M,BLACK HISPANIC
268973599,2023-05-28T00:00:00.000,22:30:00,MANHATTAN,OUTSIDE,9,0,STREET,FALSE,(null),(null),(null),45-64,F,WHITE HISPANIC
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,TRUE,25-44,M,BLACK,18-24,F,BLACK
268973602,2023-05-27T00:00:00.000,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,TRUE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
268958472,2023-05-27T00:00:00.000,16:54:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,TRUE,25-44,M,BLACK,25-44,M,BLACK
268973602,2023-05-27T00:00:00.000,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,TRUE,18-24,M,BLACK HISPANIC,25-44,F,BLACK
268973602,2023-05-27T00:00:00.000,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,FALSE,18-24,M,BLACK HISPANIC,25-44,F,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,TRUE,45-64,F,BLACK,18-24,F,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,FALSE,25-44,M,BLACK,25-44,M,BLACK
268913486,2023-05-27T00:00:00.000,01:52:00,MANHATTAN,OUTSIDE,24,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,FALSE,25-44,M,BLACK,18-24,F,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,FALSE,45-64,F,BLACK,25-44,M,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,TRUE,45-64,F,BLACK,25-44,M,BLACK
268958472,2023-05-27T00:00:00.000,16:54:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
268973603,2023-05-27T00:00:00.000,21:15:00,QUEENS,INSIDE,113,0,DWELLING,FALSE,45-64,F,BLACK,18-24,F,BLACK
268973602,2023-05-27T00:00:00.000,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK
268895971,2023-05-26T00:00:00.000,09:40:00,BROOKLYN,OUTSIDE,70,0,STREET,FALSE,(null),(null),(null),45-64,M,WHITE HISPANIC
268895971,2023-05-26T00:00:00.000,09:40:00,BROOKLYN,OUTSIDE,70,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
268864859,2023-05-25T00:00:00.000,01:30:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
268864364,2023-05-25T00:00:00.000,22:48:00,QUEENS,OUTSIDE,101,2,HOUSING,FALSE,25-44,M,BLACK,25-44,M,BLACK
268790796,2023-05-24T00:00:00.000,15:31:00,QUEENS,OUTSIDE,113,0,STREET,FALSE,<18,M,BLACK,<18,M,BLACK
268797507,2023-05-24T00:00:00.000,18:25:00,QUEENS,OUTSIDE,114,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
268737289,2023-05-23T00:00:00.000,19:09:00,MANHATTAN,OUTSIDE,33,0,STREET,TRUE,<18,M,WHITE HISPANIC,65+,M,ASIAN / PACIFIC ISLANDER
268739004,2023-05-23T00:00:00.000,14:20:00,BRONX,OUTSIDE,47,0,STREET,FALSE,(null),(null),(null),18-24,M,ASIAN / PACIFIC ISLANDER
268737289,2023-05-23T00:00:00.000,19:09:00,MANHATTAN,OUTSIDE,33,0,STREET,TRUE,18-24,M,BLACK,65+,M,ASIAN / PACIFIC ISLANDER
268737289,2023-05-23T00:00:00.000,19:09:00,MANHATTAN,OUTSIDE,33,0,STREET,TRUE,18-24,M,BLACK HISPANIC,65+,M,ASIAN / PACIFIC ISLANDER
268739003,2023-05-23T00:00:00.000,22:27:00,STATEN ISLAND,OUTSIDE,120,0,STREET,FALSE,(null),(null),(null),<18,M,WHITE HISPANIC
268638979,2023-05-22T00:00:00.000,04:20:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE
268638978,2023-05-22T00:00:00.000,01:21:00,BRONX,OUTSIDE,44,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK HISPANIC
268638977,2023-05-22T00:00:00.000,01:46:00,MANHATTAN,OUTSIDE,34,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
268619593,2023-05-21T00:00:00.000,03:18:00,BRONX,OUTSIDE,41,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
268619594,2023-05-20T00:00:00.000,05:57:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK HISPANIC
268592827,2023-05-20T00:00:00.000,16:30:00,BRONX,INSIDE,43,2,HOUSING,TRUE,(null),(null),(null),18-24,M,BLACK
268532277,2023-05-19T00:00:00.000,07:25:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,65+,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
268542758,2023-05-19T00:00:00.000,13:56:00,QUEENS,OUTSIDE,105,0,COMMERCIAL,FALSE,45-64,M,WHITE HISPANIC,45-64,M,WHITE
268554247,2023-05-19T00:00:00.000,15:52:00,STATEN ISLAND,OUTSIDE,120,0,PLAYGROUND,TRUE,<18,M,BLACK,<18,M,BLACK
268492178,2023-05-18T00:00:00.000,16:05:00,BROOKLYN,INSIDE,73,2,HOUSING,TRUE,(null),(null),(null),45-64,M,BLACK
268390097,2023-05-17T00:00:00.000,01:46:00,MANHATTAN,OUTSIDE,25,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
268440541,2023-05-17T00:00:00.000,17:58:00,BRONX,OUTSIDE,44,0,STREET,FALSE,45-64,M,BLACK,25-44,M,WHITE HISPANIC
268390098,2023-05-17T00:00:00.000,06:28:00,BRONX,OUTSIDE,50,0,STREET,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
268390098,2023-05-17T00:00:00.000,06:28:00,BRONX,OUTSIDE,50,0,STREET,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
268440540,2023-05-17T00:00:00.000,20:47:00,BROOKLYN,OUTSIDE,88,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
268390098,2023-05-17T00:00:00.000,06:28:00,BRONX,OUTSIDE,50,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
268358704,2023-05-16T00:00:00.000,07:17:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,18-24,M,BLACK,<18,M,BLACK
268302280,2023-05-15T00:00:00.000,13:19:00,BRONX,OUTSIDE,41,0,STREET,FALSE,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC
268302279,2023-05-15T00:00:00.000,19:30:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
268302281,2023-05-15T00:00:00.000,17:33:00,BRONX,OUTSIDE,43,0,STREET,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
268295740,2023-05-15T00:00:00.000,20:41:00,QUEENS,OUTSIDE,113,0,STREET,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK
268295740,2023-05-15T00:00:00.000,20:41:00,QUEENS,OUTSIDE,113,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK
268295739,2023-05-15T00:00:00.000,23:18:00,BRONX,OUTSIDE,41,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
268233287,2023-05-14T00:00:00.000,05:15:00,QUEENS,OUTSIDE,110,0,STREET,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
268251280,2023-05-14T00:00:00.000,21:10:00,BROOKLYN,OUTSIDE,75,2,HOUSING,FALSE,(null),(null),(null),45-64,M,BLACK
268199268,2023-05-13T00:00:00.000,02:20:00,QUEENS,OUTSIDE,114,2,HOUSING,FALSE,18-24,M,BLACK,25-44,F,BLACK
268227792,2023-05-13T00:00:00.000,00:39:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,BLACK,25-44,F,BLACK
268208976,2023-05-13T00:00:00.000,12:20:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,25-44,F,BLACK,25-44,M,BLACK
268204880,2023-05-13T00:00:00.000,14:05:00,MANHATTAN,OUTSIDE,25,2,HOUSING,FALSE,<18,M,BLACK,65+,M,BLACK
268233288,2023-05-13T00:00:00.000,03:45:00,MANHATTAN,OUTSIDE,9,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
268199267,2023-05-13T00:00:00.000,00:36:00,BRONX,OUTSIDE,47,2,HOUSING,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
268199269,2023-05-13T00:00:00.000,03:17:00,BRONX,OUTSIDE,48,0,STREET,FALSE,<18,M,BLACK,25-44,F,BLACK HISPANIC
268227791,2023-05-13T00:00:00.000,01:00:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
268199266,2023-05-12T00:00:00.000,22:10:00,MANHATTAN,OUTSIDE,24,2,HOUSING,FALSE,18-24,M,BLACK,<18,F,WHITE HISPANIC
268441196,2023-05-12T00:00:00.000,23:11:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
268197445,2023-05-12T00:00:00.000,15:09:00,BRONX,OUTSIDE,49,0,COMMERCIAL,FALSE,18-24,M,BLACK,18-24,M,BLACK
268197444,2023-05-12T00:00:00.000,09:44:00,BROOKLYN,OUTSIDE,69,0,COMMERCIAL,TRUE,25-44,M,BLACK,25-44,M,BLACK
268197446,2023-05-12T00:00:00.000,21:39:00,BRONX,OUTSIDE,47,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
268197445,2023-05-12T00:00:00.000,15:09:00,BRONX,OUTSIDE,49,0,COMMERCIAL,FALSE,18-24,M,BLACK,<18,M,BLACK
268126820,2023-05-11T00:00:00.000,15:30:00,BRONX,OUTSIDE,47,0,STREET,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
268088261,2023-05-11T00:00:00.000,00:41:00,BROOKLYN,INSIDE,77,0,DWELLING,TRUE,(null),(null),(null),25-44,M,BLACK
268067163,2023-05-10T00:00:00.000,20:26:00,QUEENS,OUTSIDE,113,0,STREET,TRUE,(null),(null),(null),<18,F,BLACK
268067162,2023-05-10T00:00:00.000,18:51:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
268002604,2023-05-09T00:00:00.000,21:38:00,MANHATTAN,OUTSIDE,23,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
268002604,2023-05-09T00:00:00.000,21:38:00,MANHATTAN,OUTSIDE,23,2,HOUSING,FALSE,18-24,M,BLACK,25-44,M,BLACK
267930503,2023-05-08T00:00:00.000,05:35:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
267857368,2023-05-07T00:00:00.000,01:10:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,45-64,M,BLACK,45-64,M,BLACK
267857369,2023-05-07T00:00:00.000,01:59:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
267857368,2023-05-07T00:00:00.000,01:10:00,BROOKLYN,OUTSIDE,83,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
267879320,2023-05-07T00:00:00.000,02:58:00,BROOKLYN,INSIDE,67,0,DWELLING,TRUE,45-64,M,BLACK,45-64,F,BLACK
267855690,2023-05-06T00:00:00.000,11:37:00,BRONX,OUTSIDE,43,2,HOUSING,FALSE,(null),(null),(null),45-64,M,BLACK
267859151,2023-05-06T00:00:00.000,04:30:00,BRONX,OUTSIDE,48,0,STREET,TRUE,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
267821468,2023-05-06T00:00:00.000,03:56:00,QUEENS,OUTSIDE,114,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
267820025,2023-05-06T00:00:00.000,04:26:00,BROOKLYN,OUTSIDE,75,0,OTHER,FALSE,(null),(null),(null),18-24,M,BLACK
267855693,2023-05-06T00:00:00.000,19:15:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
267859150,2023-05-06T00:00:00.000,04:28:00,BRONX,OUTSIDE,40,0,STREET,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC
267855692,2023-05-06T00:00:00.000,20:45:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,(null),(null),(null),<18,M,BLACK
267820025,2023-05-06T00:00:00.000,04:26:00,BROOKLYN,OUTSIDE,75,0,OTHER,FALSE,(null),(null),(null),25-44,M,BLACK
267855691,2023-05-06T00:00:00.000,19:40:00,QUEENS,OUTSIDE,103,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
267820024,2023-05-05T00:00:00.000,23:20:00,MANHATTAN,OUTSIDE,30,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
267811915,2023-05-05T00:00:00.000,19:07:00,BROOKLYN,INSIDE,79,0,OTHER,FALSE,25-44,M,BLACK,18-24,M,BLACK
267811918,2023-05-05T00:00:00.000,22:40:00,QUEENS,OUTSIDE,105,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
267801633,2023-05-05T00:00:00.000,12:19:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,18-24,M,BLACK,65+,M,BLACK
267811917,2023-05-05T00:00:00.000,22:10:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),25-44,F,BLACK
267811916,2023-05-05T00:00:00.000,20:31:00,MANHATTAN,OUTSIDE,25,0,PARKING LOT,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
267811917,2023-05-05T00:00:00.000,22:10:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
267683271,2023-05-03T00:00:00.000,13:54:00,BRONX,OUTSIDE,46,0,STREET,FALSE,45-64,M,WHITE HISPANIC,45-64,F,BLACK
267683271,2023-05-03T00:00:00.000,13:54:00,BRONX,OUTSIDE,46,0,STREET,FALSE,45-64,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC
267632709,2023-05-02T00:00:00.000,09:25:00,MANHATTAN,OUTSIDE,5,0,PLAYGROUND,FALSE,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
267560797,2023-05-01T00:00:00.000,18:24:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,45-64,M,BLACK,25-44,M,BLACK
267560796,2023-05-01T00:00:00.000,08:00:00,BROOKLYN,OUTSIDE,75,0,PARKING LOT,TRUE,25-44,M,BLACK,25-44,M,BLACK
267492349,2023-04-29T00:00:00.000,21:49:00,BROOKLYN,OUTSIDE,66,0,STREET,FALSE,45-64,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
267492348,2023-04-29T00:00:00.000,17:41:00,MANHATTAN,OUTSIDE,18,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
267492350,2023-04-29T00:00:00.000,14:25:00,BROOKLYN,OUTSIDE,78,0,STREET,FALSE,25-44,M,WHITE,25-44,M,BLACK
267392714,2023-04-27T00:00:00.000,10:11:00,BRONX,OUTSIDE,44,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
267333554,2023-04-26T00:00:00.000,21:02:00,MANHATTAN,INSIDE,26,2,HOUSING,FALSE,18-24,M,BLACK,25-44,M,BLACK
267282250,2023-04-26T00:00:00.000,00:31:00,BROOKLYN,OUTSIDE,75,0,DWELLING,TRUE,25-44,M,BLACK,25-44,M,BLACK
267267402,2023-04-25T00:00:00.000,12:00:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK
267267401,2023-04-25T00:00:00.000,01:26:00,MANHATTAN,INSIDE,26,2,HOUSING,FALSE,45-64,M,BLACK,25-44,M,BLACK
267267403,2023-04-25T00:00:00.000,18:15:00,BRONX,OUTSIDE,40,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
267201244,2023-04-24T00:00:00.000,16:55:00,QUEENS,OUTSIDE,108,0,STREET,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
267195703,2023-04-24T00:00:00.000,17:58:00,BROOKLYN,OUTSIDE,67,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
267171825,2023-04-24T00:00:00.000,02:16:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,(null),(null),(null),25-44,M,WHITE HISPANIC
267135166,2023-04-23T00:00:00.000,05:45:00,BRONX,INSIDE,50,0,HOUSING,FALSE,65+,M,BLACK,18-24,M,WHITE HISPANIC
267115002,2023-04-22T00:00:00.000,20:48:00,BROOKLYN,OUTSIDE,71,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
267148531,2023-04-21T00:00:00.000,23:04:00,BROOKLYN,OUTSIDE,88,2,HOUSING,TRUE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
267135167,2023-04-21T00:00:00.000,23:00:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC
266896911,2023-04-18T00:00:00.000,06:21:00,BROOKLYN,OUTSIDE,69,0,STREET,FALSE,45-64,M,BLACK,45-64,M,BLACK
266896910,2023-04-18T00:00:00.000,22:51:00,BRONX,OUTSIDE,47,0,STREET,TRUE,45-64,M,BLACK,25-44,M,BLACK
266896910,2023-04-18T00:00:00.000,22:51:00,BRONX,OUTSIDE,47,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
266822496,2023-04-17T00:00:00.000,16:03:00,BROOKLYN,OUTSIDE,69,0,STREET,TRUE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
266828893,2023-04-17T00:00:00.000,14:58:00,BRONX,OUTSIDE,49,0,STREET,TRUE,18-24,M,BLACK,18-24,M,BLACK
266829408,2023-04-17T00:00:00.000,21:35:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
266828893,2023-04-17T00:00:00.000,14:58:00,BRONX,OUTSIDE,49,0,STREET,TRUE,<18,M,BLACK,18-24,M,BLACK
266828892,2023-04-17T00:00:00.000,17:52:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,FALSE,25-44,M,BLACK,25-44,M,BLACK
266828892,2023-04-17T00:00:00.000,17:52:00,BROOKLYN,OUTSIDE,67,0,COMMERCIAL,FALSE,25-44,M,BLACK,45-64,M,BLACK
